"id","company_id","domain_id","organisation_id","vendor_id","unit_id","branch_id","flow_id","element_type","counter_group_type","counter_group_key","counter_key","model_type","counter_group_lookup","counter_lookup","counter_group_description","counter_description","is_active","created_time","created_by","updated_time","updated_by","extra_info"
29644,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPRIVATEOPTPARA,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29645,13,11,11,11,118,114,121,,,BSC6900GSMNE,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29710,13,11,11,11,118,114,121,,,BSC6910GSMBRD,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29720,13,11,11,11,118,114,121,,,BSC6910GSMDEVIP,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29749,13,11,11,11,118,114,121,,,BSC6910GSMGCELL2GBA1,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
15858,13,11,11,11,111,111,111,UNC,UsnFunction,"117440574","128974919",VARIABLE,,,,,true,2026-01-26 15:27:55.985 +0300,,,,
2,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491652",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
3,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491653",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
4,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491654",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
5,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491655",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
6,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491650",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
7,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491651",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
10,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491641",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
11,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491642",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
12,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491643",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
14,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491644",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
16,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491640",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
17,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491649",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
19,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491645",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
10535,13,11,11,11,111,111,111,vePDG,VM,"13653022",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
20,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491646",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
4019,13,11,11,11,111,111,111,vEPSN,NE,"13653026",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.974 +0300,,,,
3731,13,11,11,11,111,111,111,vEPSN,Resource,"13653028",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.974 +0300,,,,
3734,13,11,11,11,111,111,111,vEPSN,Resource,"13653029",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.974 +0300,,,,
3257,13,11,11,11,111,111,111,vEPSN,Resource,"13653030",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.973 +0300,,,,
11525,13,11,11,11,111,111,111,vePDG,VNRS function,"1907953671",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
11528,13,11,11,11,111,111,111,vePDG,VNRS function,"1907953672",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
11532,13,11,11,11,111,111,111,vePDG,VNRS function,"1907953673",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
11529,13,11,11,11,111,111,111,vePDG,VNRS function,"1907953674",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
11535,13,11,11,11,111,111,111,vePDG,VNRS function,"1907953675",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
13497,13,11,11,11,111,111,111,vePDG,VNRS Resource Unit,"1907953686",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.982 +0300,,,,
13260,13,11,11,11,111,111,111,vePDG,VNRS Resource Unit,"1907953688",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.982 +0300,,,,
13276,13,11,11,11,111,111,111,vePDG,VNRS Resource Unit,"1907953689",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.982 +0300,,,,
12130,13,11,11,11,111,111,111,vePDG,VNRS Port,"1907953702",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.981 +0300,,,,
11606,13,11,11,11,111,111,111,vePDG,VNRS Resource Unit,"1907953703",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
11613,13,11,11,11,111,111,111,vePDG,VNRS Resource Unit,"1907953704",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.980 +0300,,,,
7268,13,11,11,11,111,111,111,vePDG,Resource Unit,"1909653504",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.977 +0300,,,,
4646,13,11,11,11,111,111,111,vePDG,Whole System,"1909653510",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
4604,13,11,11,11,111,111,111,vePDG,Whole System,"1909653511",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
4611,13,11,11,11,111,111,111,vePDG,Whole System,"1909653512",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
4563,13,11,11,11,111,111,111,vePDG,Whole System,"1909653515",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
4491,13,11,11,11,111,111,111,vePDG,Whole System,"1909653517",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
4521,13,11,11,11,111,111,111,vePDG,Whole System,"1909653518",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
5199,13,11,11,11,111,111,111,vePDG,Whole System,"1909653521",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
5244,13,11,11,11,111,111,111,vePDG,Whole System,"1909653522",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
5137,13,11,11,11,111,111,111,vePDG,Whole System,"1909653523",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.975 +0300,,,,
2570,13,11,11,11,111,111,111,vEPSN,Third Party Application,"1910583305",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.971 +0300,,,,
21,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491647",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
3261,13,11,11,11,111,111,111,UNC,RNC ID,"117475536",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.973 +0300,,,,
9888,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117496831",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
22,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491648",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
10220,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440583",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
10273,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440589",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
10301,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440584",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
30,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491610",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
31,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491611",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
10308,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440585",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
10313,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440586",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
34,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491616",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
35,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491617",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
36,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491618",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
10625,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440590",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.979 +0300,,,,
13863,13,11,11,11,111,111,111,UNC,Iu_mode_RAI,"117440649",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.982 +0300,,,,
107,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929481376","1929481379",VARIABLE,,,,,true,2026-01-26 15:27:55.963 +0300,,,,
108,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929481376","1929481376",VARIABLE,,,,,true,2026-01-26 15:27:55.963 +0300,,,,
110,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929481376","1929481377",VARIABLE,,,,,true,2026-01-26 15:27:55.963 +0300,,,,
111,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929481376","1929481378",VARIABLE,,,,,true,2026-01-26 15:27:55.963 +0300,,,,
59,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491608",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
60,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491601",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
61,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491602",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
37,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491619",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
38,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491612",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
40,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491613",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
41,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491614",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
42,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491615",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
45,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929457389","1929458607",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
46,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929457389","1929458606",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
48,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929457389","1929458601",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
49,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929457389","1929458600",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
65,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491609",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
67,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491630",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
68,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491631",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
69,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491632",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
70,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491633",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
29758,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOBASIC,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29760,13,11,11,11,118,114,121,,,BSC6900GSMMTP3TMR,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29788,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPWRBASIC,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29793,13,11,11,11,118,114,121,,,BSC6900GSMSUBRACK,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29799,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOEMG,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29803,13,11,11,11,118,114,121,,,BSC6910GSMCELLBIND2BTS,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
17484,13,11,11,11,111,111,111,UDG,pod name,"1929383936","1929383999",VARIABLE,,,,,true,2026-01-26 15:27:55.987 +0300,,,,
13852,13,11,11,11,111,111,111,vEPSN,Resource Port,"13653031",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.982 +0300,,,,
13518,13,11,11,11,111,111,111,vePDG,VNRS Resource Unit,"1907953687",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.982 +0300,,,,
16730,13,11,11,11,111,111,111,vePDG,APN,"1909653514",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.986 +0300,,,,
16774,13,11,11,11,111,111,111,vePDG,APN,"1909653516",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.987 +0300,,,,
15171,13,11,11,11,111,111,111,vEPSN,DNS View,"1910583314",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.984 +0300,,,,
29818,13,11,11,11,118,114,121,,,BSC6910GSMGCELLCHMGAD,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29851,13,11,11,11,118,114,121,,,BSC6910GSMGEXT3GCELL,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
24643,13,11,11,11,111,111,111,vEPSN,VM,"13653022",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.996 +0300,,,,
26060,13,11,11,11,111,111,111,vEPSN,Virtual port,"13653023",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.997 +0300,,,,
24569,13,11,11,11,111,111,111,vEPSN,VM,"13653025",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.996 +0300,,,,
24584,13,11,11,11,111,111,111,vEPSN,VM,"13653027",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.996 +0300,,,,
21756,13,11,11,11,111,111,111,vePDG,Whole System,"1909653506",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.992 +0300,,,,
50,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491600",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
21696,13,11,11,11,111,111,111,vePDG,Whole System,"1909653507",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.992 +0300,,,,
21712,13,11,11,11,111,111,111,vePDG,Whole System,"1909653508",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.992 +0300,,,,
25874,13,11,11,11,111,111,111,vEPSN,DNS Endpoint,"1910583313",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.997 +0300,,,,
29854,13,11,11,11,118,114,121,,,BSC6900GSMGEXT3GCELL,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29857,13,11,11,11,118,114,121,,,BSC6910GSMGCELLIDLEBASIC,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
21058,13,11,11,11,111,111,111,UDG,Node Name,"1914307066","1914331134",VARIABLE,,,,,true,2026-01-26 15:27:55.991 +0300,,,,
51,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929457389","1929458605",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
52,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929457389","1929458604",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
22172,13,11,11,11,111,111,111,UDG,Node Name,"1914307077","1914331408",VARIABLE,,,,,true,2026-01-26 15:27:55.993 +0300,,,,
29862,13,11,11,11,118,114,121,,,BSC6900GSMVLANID,className,VARIABLE,,,,,false,2026-02-21 00:42:52.717 +0300,,,,
29868,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPSCS,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29873,13,11,11,11,118,114,121,,,BSC6910GSMOPC,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29880,13,11,11,11,118,114,121,,,BSC6900GSMEquipment,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29913,13,11,11,11,118,114,121,,,BSC6910GSMLAPDLINK,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29926,13,11,11,11,118,114,121,,,BSC6910GSMGCELLSOFT,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
63,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491603",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
29964,13,11,11,11,118,114,121,,,BSC6900GSME1T1,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29969,13,11,11,11,118,114,121,,,BSC6900GSMGCNOPERATOR,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29970,13,11,11,11,118,114,121,,,BSC6910GSMM3LNK,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29971,13,11,11,11,118,114,121,,,BSC6900GSMM3LNK,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
29983,13,11,11,11,118,114,121,,,BSC6910GSMGCELLSBC,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
64,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491604",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
29990,13,11,11,11,118,114,121,,,BSC6910GSMGCNOPERATOR,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30017,13,11,11,11,118,114,121,,,BSC6900GSMDSP,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30037,13,11,11,11,118,114,121,,,BSC6910GSMGCELLTMR,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30039,13,11,11,11,118,114,121,,,BSC6900GSMFunction,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30043,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPSBASE,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30054,13,11,11,11,118,114,121,,,BSC6900GSMSCTPLNK,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30067,13,11,11,11,118,114,121,,,BSC6910GSMEquipment,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30095,13,11,11,11,118,114,121,,,BSC6900GSMSYS,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30100,13,11,11,11,118,114,121,,,BSC6900GSMBSCPCUTYPE,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30115,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOAD,className,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30116,13,11,11,11,118,114,121,,,BSC6900GSMETHPORT,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.718 +0300,,,,
30125,13,11,11,11,118,114,121,,,BSC6910GSMGCELLCCBASIC,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30132,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOIUO,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30150,13,11,11,11,118,114,121,,,BSC6910GSMBTSAUTODLDACTINFO,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30162,13,11,11,11,118,114,121,,,BSC6910GSMSCTPLNK,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30169,13,11,11,11,118,114,121,,,BSC6910GSMTRXBIND2PHYBRD,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30173,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOPTP,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30188,13,11,11,11,118,114,121,,,BSC6910GSMGCELLGPRS,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30199,13,11,11,11,118,114,121,,,BSC6910GSMGCELLBASICPARA,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30224,13,11,11,11,118,114,121,,,BSC6910GSMETHPORT,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30228,13,11,11,11,118,114,121,,,BSC6910GSMGCNNODE,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30229,13,11,11,11,118,114,121,,,BSC6900GSMM3LKS,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30230,13,11,11,11,118,114,121,,,BSC6910GSMGCELLFREQ,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
71,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491638",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
73,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491639",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
4436,13,11,11,11,111,111,111,vePDG,Whole System,"1909653519",etlApp.constant_nodeId,CONSTANT,,,,,true,2026-01-26 15:27:55.974 +0300,,,,
30237,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOFITPEN,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
75,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491634",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
30254,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPSOTHERPARA,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30282,13,11,11,11,118,114,121,,,BSC6900GSMNSE,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
17486,13,11,11,11,111,111,111,UDG,pod name,"1929383936","1929383998",VARIABLE,,,,,true,2026-01-26 15:27:55.987 +0300,,,,
20370,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929449382","1929449930",VARIABLE,,,,,true,2026-01-26 15:27:55.991 +0300,,,,
16989,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929459381","1929459815",VARIABLE,,,,,true,2026-01-26 15:27:55.987 +0300,,,,
30284,13,11,11,11,118,114,121,,,BSC6910GSMGCELLCCACCESS,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30286,13,11,11,11,118,114,121,,,BSC6910GSMN7DPC,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30289,13,11,11,11,118,114,121,,,BSC6910GSMGTRXCHANHOP,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30305,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPSPWPARA,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30313,13,11,11,11,118,114,121,,,BSC6910GSMNSVLLOCAL,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30345,13,11,11,11,118,114,121,,,BSC6900GSMDEVIP,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30346,13,11,11,11,118,114,121,,,BSC6900GSMBSCSTATATTR,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30349,13,11,11,11,118,114,121,,,BSC6910GSMGCELLCHMGBASIC,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30363,13,11,11,11,118,114,121,,,BSC6910GSMGCELLHOEDBPARA,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30374,13,11,11,11,118,114,121,,,BSC6910GSMGCELLCCCH,className,VARIABLE,,,,,false,2026-02-21 00:42:52.719 +0300,,,,
30381,13,11,11,11,118,114,121,,,BSC6910GSMGTRXDEV,className,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
30384,13,11,11,11,118,114,121,,,BSC6910GSMGTRX,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
30389,13,11,11,11,118,114,121,,,BSC6910GSMNE,className,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
30391,13,11,11,11,118,114,121,,,BSC6910GSMSUBSYS,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
30413,13,11,11,11,118,114,121,,,BSC6910GSMGCELLPWR2,className,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
76,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491635",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
77,13,11,11,11,111,111,111,UNC,SERVICEGROUP,"1929455385","1929491636",VARIABLE,,,,,true,2026-01-26 15:27:55.962 +0300,,,,
30418,13,11,11,11,118,114,121,,,BSC6900GSMETHIP,fdn,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
30423,13,11,11,11,118,114,121,,,BSC6910GSMBTSTRANS,className,VARIABLE,,,,,false,2026-02-21 00:42:52.720 +0300,,,,
